"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JAM.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
140,"w10067540jer",11,"JAM Version C","SCAR","main","Study2","U",2973,"10",779,"",0,"main",0
141,"10047038AM",11,"JAM Version C","SCISSORS","shears","Study2","B",5336,"60",2402,"shears",100,"shears",1
141,"w10029010",11,"JAM Version C","SCISSORS","shears","Study2","B",3224,"70",5281,"shears",100,"shears",1
141,"5cfcd9157534f400193f4a57",11,"JAM Version C","SCISSORS","shears","Study2","B",62336,"10",5956,"shears",100,"shears",1
141,"5d3d82ce29130a00195cd74f",11,"JAM Version C","SCISSORS","shears","Study2","B",2266,"30",4640,"",0,"shears",0
141,"w10049640",11,"JAM Version C","SCISSORS","shears","Study2","B",1996,"85",1854,"shear",90.909090909091,"shears",1
141,"w10048422AB",11,"JAM Version C","SCISSORS","shears","Study2","B",2023,"12",4233,"sheers",83.333333333333,"shears",1
141,"w10104941_mrp",11,"JAM Version C","SCISSORS","shears","Study2","B",3396,"60",2728,"shears",100,"shears",1
141,"5f3fafc56486990342802c9f",11,"JAM Version C","SCISSORS","shears","Study2","B",8367,"60",7275,"cut",0,"shears",0
141,"w100547_HRO",11,"JAM Version C","SCISSORS","shears","Study2","B",3799,"20",2454,"shears",100,"shears",1
141,"w10049766_AYN",11,"JAM Version C","SCISSORS","shears","Study2","B",3290,"15",1610,"cut",0,"shears",0
141,"w10067540jer",11,"JAM Version C","SCISSORS","shears","Study2","B",3349,"0",476,"",0,"shears",0
141,"w10059558_rch",11,"JAM Version C","SCISSORS","shears","Study2","B",803,"87",1399,"cut",0,"shears",0
141,"w10068374CG",11,"JAM Version C","SCISSORS","shears","Study2","B",4260,"5",4271,"sears",90.909090909091,"shears",1
142,"5cfcd9157534f400193f4a57",11,"JAM Version C","SEATBELT","safety","Study2","S",8328,"60",2034,"safety",100,"safety",1
142,"5d3d82ce29130a00195cd74f",11,"JAM Version C","SEATBELT","safety","Study2","S",3527,"30",3423,"safety",100,"safety",1
142,"w10048422AB",11,"JAM Version C","SEATBELT","safety","Study2","S",9652,"10",2227,"car",22.222222222222,"safety",0
142,"w10049766_AYN",11,"JAM Version C","SEATBELT","safety","Study2","S",3931,"80",2560,"safety",100,"safety",1
142,"5f3fafc56486990342802c9f",11,"JAM Version C","SEATBELT","safety","Study2","S",12825,"75",19898,"safety",100,"safety",1
142,"w10049640",11,"JAM Version C","SEATBELT","safety","Study2","S",1010,"95",1956,"car",22.222222222222,"safety",0
142,"w10059558_rch",11,"JAM Version C","SEATBELT","safety","Study2","S",111,NA,1834,"car",22.222222222222,"safety",0
142,"w10104941_mrp",11,"JAM Version C","SEATBELT","safety","Study2","S",3677,"90",3508,"safety",100,"safety",1
142,"10047038AM",11,"JAM Version C","SEATBELT","safety","Study2","S",2791,"80",2666,"safely",83.333333333333,"safety",1
142,"w100547_HRO",11,"JAM Version C","SEATBELT","safety","Study2","S",3236,"88",1651,"safety",100,"safety",1
142,"w10068374CG",11,"JAM Version C","SEATBELT","safety","Study2","S",7168,"30",3633,"safety",100,"safety",1
142,"w10029010",11,"JAM Version C","SEATBELT","safety","Study2","S",4413,"82",10132,"car",22.222222222222,"safety",0
142,"w10067540jer",11,"JAM Version C","SEATBELT","safety","Study2","S",1207,"30",167,"",0,"safety",0
143,"5cfcd9157534f400193f4a57",11,"JAM Version C","SHAKE","shell","Study2","U",4278,"1",3887,"seizure",33.333333333333,"shell",0
143,"w10029010",11,"JAM Version C","SHAKE","shell","Study2","U",6748,"50",1304,"",0,"shell",0
143,"w10048422AB",11,"JAM Version C","SHAKE","shell","Study2","U",1834,"0",2952,"",0,"shell",0
143,"5d3d82ce29130a00195cd74f",11,"JAM Version C","SHAKE","shell","Study2","U",5907,"0",2177,"hand",22.222222222222,"shell",0
143,"5f3fafc56486990342802c9f",11,"JAM Version C","SHAKE","shell","Study2","U",5651,"25",7124,"",0,"shell",0
143,"w10049640",11,"JAM Version C","SHAKE","shell","Study2","U",1674,"65",3182,"",0,"shell",0
143,"w10049766_AYN",11,"JAM Version C","SHAKE","shell","Study2","U",4467,"0",21974,"",0,"shell",0
143,"w10059558_rch",11,"JAM Version C","SHAKE","shell","Study2","U",1619,NA,2555,"steak",40,"shell",0
143,"10047038AM",11,"JAM Version C","SHAKE","shell","Study2","U",11961,"0",4644,"",0,"shell",0
143,"w100547_HRO",11,"JAM Version C","SHAKE","shell","Study2","U",2408,"0",1299,"",0,"shell",0
143,"w10068374CG",11,"JAM Version C","SHAKE","shell","Study2","U",4871,"0",2950,"shell",100,"shell",1
143,"w10104941_mrp",11,"JAM Version C","SHAKE","shell","Study2","U",2379,"0",3800,"",0,"shell",0
143,"w10067540jer",11,"JAM Version C","SHAKE","shell","Study2","U",1454,"20",400,"",0,"shell",0
144,"5f3fafc56486990342802c9f",11,"JAM Version C","SHAVE","razor","Study2","S",8164,"85",7968,"racor ",80,"razor",1
144,"10047038AM",11,"JAM Version C","SHAVE","razor","Study2","S",6330,"80",3025,"razor",100,"razor",1
144,"w10048422AB",11,"JAM Version C","SHAVE","razor","Study2","S",24079,"45",4350,"razor",100,"razor",1
144,"5d3d82ce29130a00195cd74f",11,"JAM Version C","SHAVE","razor","Study2","S",3318,"50",3082,"razor",100,"razor",1
144,"w10068374CG",11,"JAM Version C","SHAVE","razor","Study2","S",6748,"75",3647,"razor",100,"razor",1
144,"5cfcd9157534f400193f4a57",11,"JAM Version C","SHAVE","razor","Study2","S",5097,"50",2929,"razer",80,"razor",1
144,"w10049640",11,"JAM Version C","SHAVE","razor","Study2","S",1156,"95",2793,"razor",100,"razor",1
144,"w10049766_AYN",11,"JAM Version C","SHAVE","razor","Study2","S",5197,"100",2840,"razor",100,"razor",1
144,"w10029010",11,"JAM Version C","SHAVE","razor","Study2","S",3040,"90",7730,"no",28.571428571429,"razor",0
144,"w100547_HRO",11,"JAM Version C","SHAVE","razor","Study2","S",2596,"92",2350,"razor",100,"razor",1
144,"w10059558_rch",11,"JAM Version C","SHAVE","razor","Study2","S",1500,"87",2887,"razor",100,"razor",1
144,"w10104941_mrp",11,"JAM Version C","SHAVE","razor","Study2","S",3862,"100",3008,"razor",100,"razor",1
144,"w10067540jer",11,"JAM Version C","SHAVE","razor","Study2","S",9026,"20",540,"",0,"razor",0
145,"w10048422AB",11,"JAM Version C","SIGN","loan","Study2","U",1802,"12",3242,"",0,"loan",0
145,"5cfcd9157534f400193f4a57",11,"JAM Version C","SIGN","loan","Study2","U",3113,"0",2800,"sale",25,"loan",0
145,"5f3fafc56486990342802c9f",11,"JAM Version C","SIGN","loan","Study2","U",10400,"55",10211,"document",33.333333333333,"loan",0
145,"w10049766_AYN",11,"JAM Version C","SIGN","loan","Study2","U",3387,"60",6196,"written",18.181818181818,"loan",0
145,"w10059558_rch",11,"JAM Version C","SIGN","loan","Study2","U",1185,"0",2836,"people",20,"loan",0
145,"w10104941_mrp",11,"JAM Version C","SIGN","loan","Study2","U",2316,"0",3775,"",0,"loan",0
145,"w10029010",11,"JAM Version C","SIGN","loan","Study2","U",6128,"80",5954,"paper",22.222222222222,"loan",0
145,"w100547_HRO",11,"JAM Version C","SIGN","loan","Study2","U",4376,"55",3352,"",0,"loan",0
145,"w10068374CG",11,"JAM Version C","SIGN","loan","Study2","U",3847,"45",11169,"document",33.333333333333,"loan",0
145,"w10049640",11,"JAM Version C","SIGN","loan","Study2","U",1370,"95",1969,"star",25,"loan",0
145,"10047038AM",11,"JAM Version C","SIGN","loan","Study2","U",1883,"0",4118,"",0,"loan",0
145,"5d3d82ce29130a00195cd74f",11,"JAM Version C","SIGN","loan","Study2","U",1707,"0",2302,"",0,"loan",0
145,"w10067540jer",11,"JAM Version C","SIGN","loan","Study2","U",2065,"10",733,"",0,"loan",0
146,"w10048422AB",11,"JAM Version C","SMELL","incense","Study2","B",2550,"15",3614,"stench",30.769230769231,"incense",0
146,"w10029010",11,"JAM Version C","SMELL","incense","Study2","B",4465,"60",5777,"stench",30.769230769231,"incense",0
146,"5cfcd9157534f400193f4a57",11,"JAM Version C","SMELL","incense","Study2","B",2069,"20",8931,"inscence",80,"incense",1
146,"w10049640",11,"JAM Version C","SMELL","incense","Study2","B",799,"30",2633,"stench",30.769230769231,"incense",0
146,"w10049766_AYN",11,"JAM Version C","SMELL","incense","Study2","B",5107,"70",15061,"",0,"incense",0
146,"5d3d82ce29130a00195cd74f",11,"JAM Version C","SMELL","incense","Study2","B",3861,"40",7668,"taste",33.333333333333,"incense",0
146,"5f3fafc56486990342802c9f",11,"JAM Version C","SMELL","incense","Study2","B",9065,"85",9999,"essence",42.857142857143,"incense",0
146,"w100547_HRO",11,"JAM Version C","SMELL","incense","Study2","B",5038,"4",2830,"stench",30.769230769231,"incense",0
146,"w10059558_rch",11,"JAM Version C","SMELL","incense","Study2","B",147,NA,3560,"stench",30.769230769231,"incense",0
146,"w10068374CG",11,"JAM Version C","SMELL","incense","Study2","B",6861,"25",5096,"bad",0,"incense",0
146,"w10104941_mrp",11,"JAM Version C","SMELL","incense","Study2","B",3524,"15",3895,"",0,"incense",0
146,"10047038AM",11,"JAM Version C","SMELL","incense","Study2","B",3675,"50",6435,"incense",100,"incense",1
146,"w10067540jer",11,"JAM Version C","SMELL","incense","Study2","B",2908,"50",438,"",0,"incense",0
147,"5f3fafc56486990342802c9f",11,"JAM Version C","STEAK","give","Study2","U",7185,"30",3431,"",0,"give",0
147,"w10048422AB",11,"JAM Version C","STEAK","give","Study2","U",2430,"0",1859,"",0,"give",0
147,"w10049766_AYN",11,"JAM Version C","STEAK","give","Study2","U",5891,"10",5658,"give",100,"give",1
147,"5d3d82ce29130a00195cd74f",11,"JAM Version C","STEAK","give","Study2","U",1516,"0",4883,"cow",0,"give",0
147,"w10049640",11,"JAM Version C","STEAK","give","Study2","U",1641,"10",936,"",0,"give",0
147,"w10059558_rch",11,"JAM Version C","STEAK","give","Study2","U",1501,"0",3076,"knifr",22.222222222222,"give",0
147,"w10104941_mrp",11,"JAM Version C","STEAK","give","Study2","U",2045,"0",2091,"give",100,"give",1
147,"w10029010",11,"JAM Version C","STEAK","give","Study2","U",7315,"56",2057,"",0,"give",0
147,"w100547_HRO",11,"JAM Version C","STEAK","give","Study2","U",1743,"0",1469,"give",100,"give",1
147,"w10068374CG",11,"JAM Version C","STEAK","give","Study2","U",2721,"0",3839,"",0,"give",0
147,"10047038AM",11,"JAM Version C","STEAK","give","Study2","U",3135,"0",8153,"",0,"give",0
147,"w10067540jer",11,"JAM Version C","STEAK","give","Study2","U",2298,"100",1145,"",0,"give",0
147,"5cfcd9157534f400193f4a57",11,"JAM Version C","STEAK","give","Study2","U",2614,"0",3491,"give",100,"give",1
148,"5f3fafc56486990342802c9f",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",9465,"75",5135,"fruit",100,"fruit",1
148,"w10029010",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",4213,"90",11902,"blueberry",14.285714285714,"fruit",0
148,"w10048422AB",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",14932,"20",3511,"",0,"fruit",0
148,"w10059558_rch",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",102,NA,2197,"pink",22.222222222222,"fruit",0
148,"w10049640",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",1194,"95",2228,"jam",0,"fruit",0
148,"w10049766_AYN",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",4906,"90",2326,"fruit",100,"fruit",1
148,"w10068374CG",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",3298,"35",3694,"fruit",100,"fruit",1
148,"10047038AM",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",2382,"80",2710,"fruit",100,"fruit",1
148,"5cfcd9157534f400193f4a57",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",3722,"15",1813,"frui",88.888888888889,"fruit",1
148,"w100547_HRO",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",2001,"90",1508,"fruit",100,"fruit",1
148,"w10104941_mrp",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",2529,"100",2293,"fruit",100,"fruit",1
148,"w10067540jer",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",2686,"100",2703,"fruit",100,"fruit",1
148,"5d3d82ce29130a00195cd74f",11,"JAM Version C","STRAWBERRY","fruit","Study2","F",3310,"80",2860,"fruit",100,"fruit",1
149,"w10048422AB",11,"JAM Version C","TAN","sun","Study2","S",2118,"30",1610,"sun",100,"sun",1
149,"w10029010",11,"JAM Version C","TAN","sun","Study2","S",3326,"78",8833,"shade",25,"sun",0
149,"w10049640",11,"JAM Version C","TAN","sun","Study2","S",1260,"85",1584,"sun",100,"sun",1
149,"w10049766_AYN",11,"JAM Version C","TAN","sun","Study2","S",4056,"80",1530,"sun",100,"sun",1
149,"5cfcd9157534f400193f4a57",11,"JAM Version C","TAN","sun","Study2","S",2297,"25",1587,"sun",100,"sun",1
149,"w100547_HRO",11,"JAM Version C","TAN","sun","Study2","S",2434,"70",1311,"sun",100,"sun",1
149,"w10059558_rch",11,"JAM Version C","TAN","sun","Study2","S",1409,"67",1835,"bed",0,"sun",0
149,"w10068374CG",11,"JAM Version C","TAN","sun","Study2","S",7578,"75",3243,"sun",100,"sun",1
149,"w10104941_mrp",11,"JAM Version C","TAN","sun","Study2","S",3098,"90",2253,"sun",100,"sun",1
149,"5f3fafc56486990342802c9f",11,"JAM Version C","TAN","sun","Study2","S",6711,"95",4986,"sun",100,"sun",1
149,"w10067540jer",11,"JAM Version C","TAN","sun","Study2","S",7700,"20",3728,"sun",100,"sun",1
149,"10047038AM",11,"JAM Version C","TAN","sun","Study2","S",18358,"60",1800,"sun",100,"sun",1
149,"5d3d82ce29130a00195cd74f",11,"JAM Version C","TAN","sun","Study2","S",3998,"60",2007,"sun",100,"sun",1
150,"w10049766_AYN",11,"JAM Version C","TEMPER","tantrum","Study2","S",2500,"60",7904,"tantrum ",100,"tantrum",1
150,"w10059558_rch",11,"JAM Version C","TEMPER","tantrum","Study2","S",1032,"76",3774,"tantrum",100,"tantrum",1
150,"w100547_HRO",11,"JAM Version C","TEMPER","tantrum","Study2","S",2068,"100",2422,"tantrum",100,"tantrum",1
150,"w10048422AB",11,"JAM Version C","TEMPER","tantrum","Study2","S",3977,"10",6827,"tantrum",100,"tantrum",1
150,"w10029010",11,"JAM Version C","TEMPER","tantrum","Study2","S",3727,"60",1506,"",0,"tantrum",0
150,"w10049640",11,"JAM Version C","TEMPER","tantrum","Study2","S",2608,"8",2361,"tantrum",100,"tantrum",1
150,"5f3fafc56486990342802c9f",11,"JAM Version C","TEMPER","tantrum","Study2","S",9388,"65",10820,"tantrum",100,"tantrum",1
150,"5cfcd9157534f400193f4a57",11,"JAM Version C","TEMPER","tantrum","Study2","S",4348,"80",4672,"tantrum",100,"tantrum",1
150,"w10068374CG",11,"JAM Version C","TEMPER","tantrum","Study2","S",4745,"75",3953,"tantrum",100,"tantrum",1
150,"5d3d82ce29130a00195cd74f",11,"JAM Version C","TEMPER","tantrum","Study2","S",2591,"80",3211,"tantrum",100,"tantrum",1
150,"10047038AM",11,"JAM Version C","TEMPER","tantrum","Study2","S",53923,"20",3930,"",0,"tantrum",0
150,"w10067540jer",11,"JAM Version C","TEMPER","tantrum","Study2","S",1814,"10",559,"",0,"tantrum",0
150,"w10104941_mrp",11,"JAM Version C","TEMPER","tantrum","Study2","S",7186,"75",3629,"tantrum",100,"tantrum",1
151,"w10049766_AYN",11,"JAM Version C","THIMBLE","thread","Study2","F",7404,"50",2543,"thread",100,"thread",1
151,"w10029010",11,"JAM Version C","THIMBLE","thread","Study2","F",3061,"80",666,"",0,"thread",0
151,"w10049640",11,"JAM Version C","THIMBLE","thread","Study2","F",1480,"85",3184,"thread",100,"thread",1
151,"w10059558_rch",11,"JAM Version C","THIMBLE","thread","Study2","F",1323,"8",2377,"thread",100,"thread",1
151,"w10067540jer",11,"JAM Version C","THIMBLE","thread","Study2","F",4111,"100",446,"",0,"thread",0
151,"5d3d82ce29130a00195cd74f",11,"JAM Version C","THIMBLE","thread","Study2","F",10830,"30",2960,"thumb#",33.333333333333,"thread",0
151,"w100547_HRO",11,"JAM Version C","THIMBLE","thread","Study2","F",3748,"89",4376,"needle",33.333333333333,"thread",0
151,"10047038AM",11,"JAM Version C","THIMBLE","thread","Study2","F",14813,"50",5905,"twine",36.363636363636,"thread",0
151,"w10068374CG",11,"JAM Version C","THIMBLE","thread","Study2","F",4660,"45",3230,"thread",100,"thread",1
151,"5f3fafc56486990342802c9f",11,"JAM Version C","THIMBLE","thread","Study2","F",9223,"65",8767,"thread",100,"thread",1
151,"5cfcd9157534f400193f4a57",11,"JAM Version C","THIMBLE","thread","Study2","F",20166,"50",1747,"sew",22.222222222222,"thread",0
151,"w10048422AB",11,"JAM Version C","THIMBLE","thread","Study2","F",5587,"30",4507,"thread",100,"thread",1
151,"w10104941_mrp",11,"JAM Version C","THIMBLE","thread","Study2","F",4124,"75",2779,"thread",100,"thread",1
152,"w10049640",11,"JAM Version C","TICK","flea","Study2","S",677,"85",1721,"tock",0,"flea",0
152,"w100547_HRO",11,"JAM Version C","TICK","flea","Study2","S",3629,"20",1546,"flea",100,"flea",1
152,"w10049766_AYN",11,"JAM Version C","TICK","flea","Study2","S",3727,"80",2275,"flea",100,"flea",1
152,"5f3fafc56486990342802c9f",11,"JAM Version C","TICK","flea","Study2","S",6519,"45",4459,"",0,"flea",0
152,"10047038AM",11,"JAM Version C","TICK","flea","Study2","S",16026,"50",2035,"flea",100,"flea",1
152,"w10059558_rch",11,"JAM Version C","TICK","flea","Study2","S",1384,"45",2179,"tock",0,"flea",0
152,"w10048422AB",11,"JAM Version C","TICK","flea","Study2","S",4954,"27",1438,"flea",100,"flea",1
152,"w10029010",11,"JAM Version C","TICK","flea","Study2","S",3323,"95",5525,"flea",100,"flea",1
152,"w10067540jer",11,"JAM Version C","TICK","flea","Study2","S",1124,"60",856,"",0,"flea",0
152,"w10068374CG",11,"JAM Version C","TICK","flea","Study2","S",4751,"45",2110,"flea",100,"flea",1
152,"w10104941_mrp",11,"JAM Version C","TICK","flea","Study2","S",3021,"100",2012,"flea",100,"flea",1
152,"5d3d82ce29130a00195cd74f",11,"JAM Version C","TICK","flea","Study2","S",1668,"0",2902,"",0,"flea",0
152,"5cfcd9157534f400193f4a57",11,"JAM Version C","TICK","flea","Study2","S",48368,"40",2072,"flea",100,"flea",1
153,"w10049640",11,"JAM Version C","TIE","shoelace","Study2","B",1405,"95",1284,"shoe",66.666666666667,"shoelace",0
153,"10047038AM",11,"JAM Version C","TIE","shoelace","Study2","B",3917,"50",5414,"shoelace",100,"shoelace",1
153,"w10059558_rch",11,"JAM Version C","TIE","shoelace","Study2","B",855,"87",2060,"neck",33.333333333333,"shoelace",0
153,"w10029010",11,"JAM Version C","TIE","shoelace","Study2","B",3532,"80",7668,"tan",18.181818181818,"shoelace",0
153,"w10067540jer",11,"JAM Version C","TIE","shoelace","Study2","B",1693,"10",209,"",0,"shoelace",0
153,"w10049766_AYN",11,"JAM Version C","TIE","shoelace","Study2","B",5475,"15",7638,"shoelace",100,"shoelace",1
153,"w10104941_mrp",11,"JAM Version C","TIE","shoelace","Study2","B",4062,"90",3683,"shoelace",100,"shoelace",1
153,"5d3d82ce29130a00195cd74f",11,"JAM Version C","TIE","shoelace","Study2","B",2609,"90",5918,"shoelace",100,"shoelace",1
153,"5f3fafc56486990342802c9f",11,"JAM Version C","TIE","shoelace","Study2","B",6403,"85",5801,"shoelaces",94.117647058824,"shoelace",1
153,"w100547_HRO",11,"JAM Version C","TIE","shoelace","Study2","B",7924,"88",3212,"",0,"shoelace",0
153,"5cfcd9157534f400193f4a57",11,"JAM Version C","TIE","shoelace","Study2","B",4946,"20",4754,"shoelace",100,"shoelace",1
153,"w10048422AB",11,"JAM Version C","TIE","shoelace","Study2","B",3795,"34",1139,"",0,"shoelace",0
153,"w10068374CG",11,"JAM Version C","TIE","shoelace","Study2","B",3882,"35",4595,"shoelaes",87.5,"shoelace",1
154,"10047038AM",11,"JAM Version C","TOIL","lease","Study2","U",16714,"2",1361,"",0,"lease",0
154,"w100547_HRO",11,"JAM Version C","TOIL","lease","Study2","U",1970,"0",1133,"",0,"lease",0
154,"w10059558_rch",11,"JAM Version C","TOIL","lease","Study2","U",931,"4",3482,"boil",22.222222222222,"lease",0
154,"w10068374CG",11,"JAM Version C","TOIL","lease","Study2","U",2626,"0",4063,"",0,"lease",0
154,"w10049766_AYN",11,"JAM Version C","TOIL","lease","Study2","U",3373,"0",2691,"",0,"lease",0
154,"w10049640",11,"JAM Version C","TOIL","lease","Study2","U",1077,"50",940,"",0,"lease",0
154,"w10067540jer",11,"JAM Version C","TOIL","lease","Study2","U",1375,"40",196,"",0,"lease",0
154,"5d3d82ce29130a00195cd74f",11,"JAM Version C","TOIL","lease","Study2","U",2041,"0",2477,"",0,"lease",0
154,"w10048422AB",11,"JAM Version C","TOIL","lease","Study2","U",1991,"0",5824,"",0,"lease",0
154,"5f3fafc56486990342802c9f",11,"JAM Version C","TOIL","lease","Study2","U",22451,"55",22119,"",0,"lease",0
154,"w10029010",11,"JAM Version C","TOIL","lease","Study2","U",3333,"90",1342,"",0,"lease",0
154,"w10104941_mrp",11,"JAM Version C","TOIL","lease","Study2","U",2081,"0",7802,"",0,"lease",0
154,"5cfcd9157534f400193f4a57",11,"JAM Version C","TOIL","lease","Study2","U",5321,"0",3842,"foil",22.222222222222,"lease",0
155,"w100547_HRO",11,"JAM Version C","TRASH","litter","Study2","B",2365,"90",1727,"waste",36.363636363636,"litter",0
155,"5f3fafc56486990342802c9f",11,"JAM Version C","TRASH","litter","Study2","B",10845,"75",12312,"litter",100,"litter",1
155,"5cfcd9157534f400193f4a57",11,"JAM Version C","TRASH","litter","Study2","B",2758,"40",4476,"garbage",15.384615384615,"litter",0
155,"w10059558_rch",11,"JAM Version C","TRASH","litter","Study2","B",1905,"78",3282,"bag",0,"litter",0
155,"w10068374CG",11,"JAM Version C","TRASH","litter","Study2","B",3200,"75",18183,"",0,"litter",0
155,"w10049640",11,"JAM Version C","TRASH","litter","Study2","B",1590,"85",392,"",0,"litter",0
155,"10047038AM",11,"JAM Version C","TRASH","litter","Study2","B",6404,"70",3361,"litter",100,"litter",1
155,"w10049766_AYN",11,"JAM Version C","TRASH","litter","Study2","B",5623,"30",3155,"waste",36.363636363636,"litter",0
155,"5d3d82ce29130a00195cd74f",11,"JAM Version C","TRASH","litter","Study2","B",3378,"60",2819,"litter",100,"litter",1
155,"w10048422AB",11,"JAM Version C","TRASH","litter","Study2","B",4353,"10",3068,"",0,"litter",0
155,"w10029010",11,"JAM Version C","TRASH","litter","Study2","B",5131,"50",4139,"waste",36.363636363636,"litter",0
155,"w10067540jer",11,"JAM Version C","TRASH","litter","Study2","B",20990,"20",2188,"",0,"litter",0
155,"w10104941_mrp",11,"JAM Version C","TRASH","litter","Study2","B",4355,"70",2858,"litter",100,"litter",1
156,"w10059558_rch",11,"JAM Version C","TRUTHFUL","honest","Study2","F",756,"45",2915,"lie",22.222222222222,"honest",0
156,"w10049640",11,"JAM Version C","TRUTHFUL","honest","Study2","F",1490,"95",627,"",0,"honest",0
156,"w100547_HRO",11,"JAM Version C","TRUTHFUL","honest","Study2","F",3971,"91",2792,"",0,"honest",0
156,"w10049766_AYN",11,"JAM Version C","TRUTHFUL","honest","Study2","F",2679,"90",4322,"trust",36.363636363636,"honest",0
156,"5cfcd9157534f400193f4a57",11,"JAM Version C","TRUTHFUL","honest","Study2","F",3133,"75",5806,"honest",100,"honest",1
156,"w10048422AB",11,"JAM Version C","TRUTHFUL","honest","Study2","F",8236,"10",6757,"lie",22.222222222222,"honest",0
156,"w10029010",11,"JAM Version C","TRUTHFUL","honest","Study2","F",4554,"70",5990,"honesty",92.307692307692,"honest",1
156,"w10067540jer",11,"JAM Version C","TRUTHFUL","honest","Study2","F",1231,"20",226,"",0,"honest",0
156,"5d3d82ce29130a00195cd74f",11,"JAM Version C","TRUTHFUL","honest","Study2","F",5026,"20",4470,"lies",40,"honest",0
156,"w10104941_mrp",11,"JAM Version C","TRUTHFUL","honest","Study2","F",2751,"100",3601,"lie",22.222222222222,"honest",0
156,"10047038AM",11,"JAM Version C","TRUTHFUL","honest","Study2","F",4944,"95",13072,"real",20,"honest",0
156,"w10068374CG",11,"JAM Version C","TRUTHFUL","honest","Study2","F",3815,"85",3646,"honest",100,"honest",1
156,"5f3fafc56486990342802c9f",11,"JAM Version C","TRUTHFUL","honest","Study2","F",6937,"95",5188,"honest",100,"honest",1
157,"w10049640",11,"JAM Version C","VILLAIN","bad","Study2","F",1720,"65",1879,"evil",0,"bad",0
157,"w10059558_rch",11,"JAM Version C","VILLAIN","bad","Study2","F",133,NA,1854,"evil",0,"bad",0
157,"w10068374CG",11,"JAM Version C","VILLAIN","bad","Study2","F",5571,"65",2289,"bad",100,"bad",1
157,"5d3d82ce29130a00195cd74f",11,"JAM Version C","VILLAIN","bad","Study2","F",4581,"80",8611,"bad",100,"bad",1
157,"w10067540jer",11,"JAM Version C","VILLAIN","bad","Study2","F",3379,"90",726,"",0,"bad",0
157,"w10029010",11,"JAM Version C","VILLAIN","bad","Study2","F",3409,"70",757,"",0,"bad",0
157,"w10049766_AYN",11,"JAM Version C","VILLAIN","bad","Study2","F",3333,"70",1470,"bad",100,"bad",1
157,"10047038AM",11,"JAM Version C","VILLAIN","bad","Study2","F",20577,"90",4078,"evil",0,"bad",0
157,"w100547_HRO",11,"JAM Version C","VILLAIN","bad","Study2","F",1681,"90",1312,"bad",100,"bad",1
157,"w10104941_mrp",11,"JAM Version C","VILLAIN","bad","Study2","F",2740,"100",1528,"bad",100,"bad",1
157,"5cfcd9157534f400193f4a57",11,"JAM Version C","VILLAIN","bad","Study2","F",5166,"35",3054,"evil",0,"bad",0
157,"5f3fafc56486990342802c9f",11,"JAM Version C","VILLAIN","bad","Study2","F",10048,"55",3962,"",0,"bad",0
157,"w10048422AB",11,"JAM Version C","VILLAIN","bad","Study2","F",2898,"30",2462,"bad",100,"bad",1
158,"w10067540jer",11,"JAM Version C","WAX","candle","Study2","S",2010,"100",3333,"candle",100,"candle",1
158,"w100547_HRO",11,"JAM Version C","WAX","candle","Study2","S",2226,"99",1536,"candle",100,"candle",1
158,"w10068374CG",11,"JAM Version C","WAX","candle","Study2","S",3756,"75",3347,"candle",100,"candle",1
158,"10047038AM",11,"JAM Version C","WAX","candle","Study2","S",3132,"60",2127,"candle",100,"candle",1
158,"5cfcd9157534f400193f4a57",11,"JAM Version C","WAX","candle","Study2","S",3916,"45",15425,"candle",100,"candle",1
158,"5d3d82ce29130a00195cd74f",11,"JAM Version C","WAX","candle","Study2","S",4075,"60",5197,"candle",100,"candle",1
158,"w10104941_mrp",11,"JAM Version C","WAX","candle","Study2","S",3397,"90",5001,"candle",100,"candle",1
158,"w10059558_rch",11,"JAM Version C","WAX","candle","Study2","S",3294,"69",2694,"candle",100,"candle",1
158,"w10049640",11,"JAM Version C","WAX","candle","Study2","S",1236,"85",23712,"",0,"candle",0
158,"w10029010",11,"JAM Version C","WAX","candle","Study2","S",4867,"88",1687,"",0,"candle",0
158,"w10048422AB",11,"JAM Version C","WAX","candle","Study2","S",4831,"30",5907,"candle ",100,"candle",1
158,"w10049766_AYN",11,"JAM Version C","WAX","candle","Study2","S",6025,"90",4980,"hair",20,"candle",0
158,"5f3fafc56486990342802c9f",11,"JAM Version C","WAX","candle","Study2","S",5693,"95",8439,"candle",100,"candle",1
