"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
128,"w10082046_ac",3,"Read Version C","NAP","sleep","Study2","F",1177,4140,"sleep",100,"sleep",1
128,"w10065817_CEB",3,"Read Version C","NAP","sleep","Study2","F",1427,3482,"sleep",100,"sleep",1
129,"10104845FH",3,"Read Version C","NOISE","loud","Study2","S",1741,3919,"loud",100,"loud",1
129,"w10050832_sgm",3,"Read Version C","NOISE","loud","Study2","S",1634,3232,"loud",100,"loud",1
129,"w934494_APK",3,"Read Version C","NOISE","loud","Study2","S",4016,2403,"loud",100,"loud",1
129,"5f4f8e8f9213e9056223e128",3,"Read Version C","NOISE","loud","Study2","S",1732,4946,"",0,"loud",0
129,"w10065817_CEB",3,"Read Version C","NOISE","loud","Study2","S",1480,1089,"",0,"loud",0
129,"w10079099_msr",3,"Read Version C","NOISE","loud","Study2","S",489,3037,"sound ",66.666666666667,"loud",0
129,"w535119_jll",3,"Read Version C","NOISE","loud","Study2","S",1036,2348,"sound",66.666666666667,"loud",1
129,"w10082046_ac",3,"Read Version C","NOISE","loud","Study2","S",2877,1911,"",0,"loud",0
130,"w934494_APK",3,"Read Version C","OBTAIN","meat","Study2","U",2044,5452,"meat",100,"meat",1
130,"w10079099_msr",3,"Read Version C","OBTAIN","meat","Study2","U",443,2771,"take ",25,"meat",0
130,"10104845FH",3,"Read Version C","OBTAIN","meat","Study2","U",2011,2521,"take",25,"meat",0
130,"w10082046_ac",3,"Read Version C","OBTAIN","meat","Study2","U",1197,3388,"",0,"meat",0
130,"w535119_jll",3,"Read Version C","OBTAIN","meat","Study2","U",974,1368,"",0,"meat",0
130,"5f4f8e8f9213e9056223e128",3,"Read Version C","OBTAIN","meat","Study2","U",1511,2333,"",0,"meat",0
130,"w10050832_sgm",3,"Read Version C","OBTAIN","meat","Study2","U",2829,18440,"grab",25,"meat",0
130,"w10065817_CEB",3,"Read Version C","OBTAIN","meat","Study2","U",809,3264,"",0,"meat",0
131,"10104845FH",3,"Read Version C","OUNCE","both","Study2","U",4838,3486,"weight",20,"both",0
131,"w10050832_sgm",3,"Read Version C","OUNCE","both","Study2","U",3542,18882,"",0,"both",0
131,"w535119_jll",3,"Read Version C","OUNCE","both","Study2","U",1325,985,"",0,"both",0
131,"5f4f8e8f9213e9056223e128",3,"Read Version C","OUNCE","both","Study2","U",3033,3724,"both",100,"both",1
131,"w10079099_msr",3,"Read Version C","OUNCE","both","Study2","U",441,4434,"weight ",20,"both",0
131,"w10065817_CEB",3,"Read Version C","OUNCE","both","Study2","U",1000,3172,"both",100,"both",1
131,"w10082046_ac",3,"Read Version C","OUNCE","both","Study2","U",1899,3400,"both",100,"both",1
131,"w934494_APK",3,"Read Version C","OUNCE","both","Study2","U",4146,3166,"both",100,"both",1
132,"w10050832_sgm",3,"Read Version C","PANTHER","cat","Study2","F",3110,1674,"cat",100,"cat",1
132,"w934494_APK",3,"Read Version C","PANTHER","cat","Study2","F",1231,1811,"cat",100,"cat",1
132,"w10065817_CEB",3,"Read Version C","PANTHER","cat","Study2","F",998,2005,"cat",100,"cat",1
132,"w10079099_msr",3,"Read Version C","PANTHER","cat","Study2","F",1109,3132,"cat",100,"cat",1
132,"10104845FH",3,"Read Version C","PANTHER","cat","Study2","F",9638,2116,"cat",100,"cat",1
132,"w10082046_ac",3,"Read Version C","PANTHER","cat","Study2","F",16389,3254,"cat",100,"cat",1
132,"w535119_jll",3,"Read Version C","PANTHER","cat","Study2","F",1171,2262,"cat",100,"cat",1
132,"5f4f8e8f9213e9056223e128",3,"Read Version C","PANTHER","cat","Study2","F",1922,2261,"jaguar",22.222222222222,"cat",0
133,"w10079099_msr",3,"Read Version C","PAPER","document","Study2","B",198,4265,"succor ",14.285714285714,"document",0
133,"5f4f8e8f9213e9056223e128",3,"Read Version C","PAPER","document","Study2","B",1760,2689,"document",100,"document",1
133,"10104845FH",3,"Read Version C","PAPER","document","Study2","B",1302,2662,"document",100,"document",1
133,"w10082046_ac",3,"Read Version C","PAPER","document","Study2","B",1209,1810,"",0,"document",0
133,"w535119_jll",3,"Read Version C","PAPER","document","Study2","B",1102,2885,"",0,"document",0
133,"w934494_APK",3,"Read Version C","PAPER","document","Study2","B",749,4539,"cut",54.545454545455,"document",0
133,"w10050832_sgm",3,"Read Version C","PAPER","document","Study2","B",2005,3549,"pencil",28.571428571429,"document",0
133,"w10065817_CEB",3,"Read Version C","PAPER","document","Study2","B",848,1275,"",0,"document",0
134,"10104845FH",3,"Read Version C","PENGUIN","bird","Study2","F",7370,2284,"bird",100,"bird",1
134,"w10050832_sgm",3,"Read Version C","PENGUIN","bird","Study2","F",2608,5676,"bird",100,"bird",1
134,"w535119_jll",3,"Read Version C","PENGUIN","bird","Study2","F",1713,2060,"bird",100,"bird",1
134,"5f4f8e8f9213e9056223e128",3,"Read Version C","PENGUIN","bird","Study2","F",1642,2870,"",0,"bird",0
134,"w10079099_msr",3,"Read Version C","PENGUIN","bird","Study2","F",626,2509,"bird",100,"bird",1
134,"w934494_APK",3,"Read Version C","PENGUIN","bird","Study2","F",1690,2901,"bird",100,"bird",1
134,"w10065817_CEB",3,"Read Version C","PENGUIN","bird","Study2","F",1181,1736,"bird",100,"bird",1
134,"w10082046_ac",3,"Read Version C","PENGUIN","bird","Study2","F",2529,3566,"bird",100,"bird",1
135,"w10050832_sgm",3,"Read Version C","PLANT","cactus","Study2","B",2100,4021,"green",0,"cactus",0
135,"w10065817_CEB",3,"Read Version C","PLANT","cactus","Study2","B",819,3850,"orchid",16.666666666667,"cactus",0
135,"w10079099_msr",3,"Read Version C","PLANT","cactus","Study2","B",437,2850,"root",20,"cactus",0
135,"w934494_APK",3,"Read Version C","PLANT","cactus","Study2","B",2998,5817,"cactus",100,"cactus",1
135,"10104845FH",3,"Read Version C","PLANT","cactus","Study2","B",3316,4655,"",0,"cactus",0
135,"w10082046_ac",3,"Read Version C","PLANT","cactus","Study2","B",4500,1765,"",0,"cactus",0
135,"w535119_jll",3,"Read Version C","PLANT","cactus","Study2","B",1303,2567,"",0,"cactus",0
135,"5f4f8e8f9213e9056223e128",3,"Read Version C","PLANT","cactus","Study2","B",1612,3457,"",0,"cactus",0
136,"w10079099_msr",3,"Read Version C","RED","cherry","Study2","B",1207,6122,"light",18.181818181818,"cherry",0
136,"10104845FH",3,"Read Version C","RED","cherry","Study2","B",1312,4881,"rose",20,"cherry",0
136,"w10050832_sgm",3,"Read Version C","RED","cherry","Study2","B",3588,4483,"",0,"cherry",0
136,"w10082046_ac",3,"Read Version C","RED","cherry","Study2","B",2839,4299,"",0,"cherry",0
136,"w535119_jll",3,"Read Version C","RED","cherry","Study2","B",1423,2402,"maroon",16.666666666667,"cherry",0
136,"5f4f8e8f9213e9056223e128",3,"Read Version C","RED","cherry","Study2","B",1332,4846,"",0,"cherry",0
136,"w10065817_CEB",3,"Read Version C","RED","cherry","Study2","B",645,1513,"",0,"cherry",0
136,"w934494_APK",3,"Read Version C","RED","cherry","Study2","B",937,2634,"cherry",100,"cherry",1
137,"w10050832_sgm",3,"Read Version C","REEL","rod","Study2","S",2048,1382,"rod",100,"rod",1
137,"10104845FH",3,"Read Version C","REEL","rod","Study2","S",1299,1367,"rod",100,"rod",1
137,"5f4f8e8f9213e9056223e128",3,"Read Version C","REEL","rod","Study2","S",1857,1693,"rod",100,"rod",1
137,"w10065817_CEB",3,"Read Version C","REEL","rod","Study2","S",1221,1461,"rod",100,"rod",1
137,"w10079099_msr",3,"Read Version C","REEL","rod","Study2","S",224,3998,"rod ",100,"rod",1
137,"w535119_jll",3,"Read Version C","REEL","rod","Study2","S",1276,2935,"fishing",0,"rod",0
137,"w934494_APK",3,"Read Version C","REEL","rod","Study2","S",768,3354,"rod",100,"rod",1
137,"w10082046_ac",3,"Read Version C","REEL","rod","Study2","S",1217,1406,"",0,"rod",0
138,"w934494_APK",3,"Read Version C","REVENGE","even","Study2","F",750,4725,"even",100,"even",1
138,"10104845FH",3,"Read Version C","REVENGE","even","Study2","F",3153,2457,"even",100,"even",1
138,"w10050832_sgm",3,"Read Version C","REVENGE","even","Study2","F",1879,2302,"even",100,"even",1
138,"w10065817_CEB",3,"Read Version C","REVENGE","even","Study2","F",2241,973,"",0,"even",0
138,"5f4f8e8f9213e9056223e128",3,"Read Version C","REVENGE","even","Study2","F",2321,1576,"",0,"even",0
138,"w535119_jll",3,"Read Version C","REVENGE","even","Study2","F",4027,2399,"",0,"even",0
138,"w10079099_msr",3,"Read Version C","REVENGE","even","Study2","F",195,5270,"rage",25,"even",0
138,"w10082046_ac",3,"Read Version C","REVENGE","even","Study2","F",1263,4305,"even",100,"even",1
139,"10104845FH",3,"Read Version C","SARDINE","fish","Study2","F",1474,3000,"fish",100,"fish",1
139,"w10050832_sgm",3,"Read Version C","SARDINE","fish","Study2","F",3410,1872,"fish",100,"fish",1
139,"w10079099_msr",3,"Read Version C","SARDINE","fish","Study2","F",285,3015,"fish ",100,"fish",1
139,"5f4f8e8f9213e9056223e128",3,"Read Version C","SARDINE","fish","Study2","F",2096,1829,"",0,"fish",0
139,"w10065817_CEB",3,"Read Version C","SARDINE","fish","Study2","F",531,2207,"fish",100,"fish",1
139,"w934494_APK",3,"Read Version C","SARDINE","fish","Study2","F",1096,2651,"fish",100,"fish",1
139,"w10082046_ac",3,"Read Version C","SARDINE","fish","Study2","F",6295,5389,"fish",100,"fish",1
139,"w535119_jll",3,"Read Version C","SARDINE","fish","Study2","F",1461,2129,"fish",100,"fish",1
140,"5f4f8e8f9213e9056223e128",3,"Read Version C","SCAR","main","Study2","U",2650,2135,"",0,"main",0
140,"10104845FH",3,"Read Version C","SCAR","main","Study2","U",1602,2081,"main",100,"main",1
140,"w535119_jll",3,"Read Version C","SCAR","main","Study2","U",1045,2693,"",0,"main",0
140,"w934494_APK",3,"Read Version C","SCAR","main","Study2","U",901,1933,"main",100,"main",1
140,"w10065817_CEB",3,"Read Version C","SCAR","main","Study2","U",1289,956,"",0,"main",0
140,"w10050832_sgm",3,"Read Version C","SCAR","main","Study2","U",2301,3487,"main",100,"main",1
140,"w10079099_msr",3,"Read Version C","SCAR","main","Study2","U",1207,3025,"mild",50,"main",0
140,"w10082046_ac",3,"Read Version C","SCAR","main","Study2","U",1468,1682,"",0,"main",0
141,"10104845FH",3,"Read Version C","SCISSORS","shears","Study2","B",2247,3253,"shears",100,"shears",1
141,"w10050832_sgm",3,"Read Version C","SCISSORS","shears","Study2","B",1973,3168,"shears",100,"shears",1
141,"w934494_APK",3,"Read Version C","SCISSORS","shears","Study2","B",1398,2197,"shears",100,"shears",1
141,"5f4f8e8f9213e9056223e128",3,"Read Version C","SCISSORS","shears","Study2","B",2334,2811,"shears",100,"shears",1
141,"w10079099_msr",3,"Read Version C","SCISSORS","shears","Study2","B",517,4624,"shears ",100,"shears",1
141,"w10065817_CEB",3,"Read Version C","SCISSORS","shears","Study2","B",1439,2461,"shears",100,"shears",1
141,"w535119_jll",3,"Read Version C","SCISSORS","shears","Study2","B",1469,1927,"cut",0,"shears",0
141,"w10082046_ac",3,"Read Version C","SCISSORS","shears","Study2","B",8260,1498,"",0,"shears",0
142,"w10050832_sgm",3,"Read Version C","SEATBELT","safety","Study2","S",2295,3332,"saftey",83.333333333333,"safety",1
142,"w10065817_CEB",3,"Read Version C","SEATBELT","safety","Study2","S",981,1700,"car",22.222222222222,"safety",0
142,"w10079099_msr",3,"Read Version C","SEATBELT","safety","Study2","S",170,3709,"safety ",100,"safety",1
142,"10104845FH",3,"Read Version C","SEATBELT","safety","Study2","S",1629,2439,"safety",100,"safety",1
142,"w10082046_ac",3,"Read Version C","SEATBELT","safety","Study2","S",1379,3760,"car",22.222222222222,"safety",0
142,"w535119_jll",3,"Read Version C","SEATBELT","safety","Study2","S",1255,2630,"safety",100,"safety",1
142,"w934494_APK",3,"Read Version C","SEATBELT","safety","Study2","S",1436,2310,"safety",100,"safety",1
142,"5f4f8e8f9213e9056223e128",3,"Read Version C","SEATBELT","safety","Study2","S",1927,2813,"safety",100,"safety",1
143,"5f4f8e8f9213e9056223e128",3,"Read Version C","SHAKE","shell","Study2","U",4917,5472,"",0,"shell",0
143,"w10050832_sgm",3,"Read Version C","SHAKE","shell","Study2","U",2735,2870,"stir",22.222222222222,"shell",0
143,"10104845FH",3,"Read Version C","SHAKE","shell","Study2","U",2137,4313,"tremble",33.333333333333,"shell",0
143,"w535119_jll",3,"Read Version C","SHAKE","shell","Study2","U",957,1681,"",0,"shell",0
143,"w934494_APK",3,"Read Version C","SHAKE","shell","Study2","U",2654,6428,"snake",40,"shell",0
143,"w10065817_CEB",3,"Read Version C","SHAKE","shell","Study2","U",785,908,"",0,"shell",0
143,"w10079099_msr",3,"Read Version C","SHAKE","shell","Study2","U",402,23433,"hand",22.222222222222,"shell",0
143,"w10082046_ac",3,"Read Version C","SHAKE","shell","Study2","U",2421,3792,"shell",100,"shell",1
144,"10104845FH",3,"Read Version C","SHAVE","razor","Study2","S",1159,2673,"hair",44.444444444444,"razor",0
144,"w10050832_sgm",3,"Read Version C","SHAVE","razor","Study2","S",4173,8593,"razor",100,"razor",1
144,"w934494_APK",3,"Read Version C","SHAVE","razor","Study2","S",1693,3269,"hair",44.444444444444,"razor",0
144,"5f4f8e8f9213e9056223e128",3,"Read Version C","SHAVE","razor","Study2","S",1445,2087,"razor",100,"razor",1
144,"w535119_jll",3,"Read Version C","SHAVE","razor","Study2","S",1155,2613,"",0,"razor",0
144,"w10065817_CEB",3,"Read Version C","SHAVE","razor","Study2","S",648,2811,"hair",44.444444444444,"razor",0
144,"w10079099_msr",3,"Read Version C","SHAVE","razor","Study2","S",427,3554,"razor ",100,"razor",1
144,"w10082046_ac",3,"Read Version C","SHAVE","razor","Study2","S",1910,6734,"",0,"razor",0
145,"w10050832_sgm",3,"Read Version C","SIGN","loan","Study2","U",4598,15863,"loan",100,"loan",1
145,"10104845FH",3,"Read Version C","SIGN","loan","Study2","U",7027,2425,"loan",100,"loan",1
145,"w10065817_CEB",3,"Read Version C","SIGN","loan","Study2","U",1312,2784,"",0,"loan",0
145,"w10079099_msr",3,"Read Version C","SIGN","loan","Study2","U",98,13073,"stop",25,"loan",0
145,"5f4f8e8f9213e9056223e128",3,"Read Version C","SIGN","loan","Study2","U",2623,5420,"",0,"loan",0
145,"w535119_jll",3,"Read Version C","SIGN","loan","Study2","U",3521,1101,"",0,"loan",0
145,"w934494_APK",3,"Read Version C","SIGN","loan","Study2","U",984,3866,"loan",100,"loan",1
145,"w10082046_ac",3,"Read Version C","SIGN","loan","Study2","U",1473,1409,"",0,"loan",0
146,"w10079099_msr",3,"Read Version C","SMELL","incense","Study2","B",670,4366,"sketch ",30.769230769231,"incense",0
146,"5f4f8e8f9213e9056223e128",3,"Read Version C","SMELL","incense","Study2","B",2535,2054,"",0,"incense",0
146,"10104845FH",3,"Read Version C","SMELL","incense","Study2","B",7803,2146,"stench",30.769230769231,"incense",0
146,"w10082046_ac",3,"Read Version C","SMELL","incense","Study2","B",1153,3588,"",0,"incense",0
146,"w535119_jll",3,"Read Version C","SMELL","incense","Study2","B",1180,2460,"scent",50,"incense",0
146,"w934494_APK",3,"Read Version C","SMELL","incense","Study2","B",1398,8153,"stink",33.333333333333,"incense",0
146,"w10050832_sgm",3,"Read Version C","SMELL","incense","Study2","B",4153,2387,"stench",30.769230769231,"incense",0
146,"w10065817_CEB",3,"Read Version C","SMELL","incense","Study2","B",725,1223,"",0,"incense",0
147,"10104845FH",3,"Read Version C","STEAK","give","Study2","U",2709,5357,"",0,"give",0
147,"w10050832_sgm",3,"Read Version C","STEAK","give","Study2","U",2050,1900,"give",100,"give",1
147,"w535119_jll",3,"Read Version C","STEAK","give","Study2","U",1127,7145,"knife",44.444444444444,"give",0
147,"5f4f8e8f9213e9056223e128",3,"Read Version C","STEAK","give","Study2","U",1335,4286,"",0,"give",0
147,"w10079099_msr",3,"Read Version C","STEAK","give","Study2","U",563,3816,"rare",25,"give",0
147,"w934494_APK",3,"Read Version C","STEAK","give","Study2","U",744,6429,"cow",0,"give",0
147,"w10065817_CEB",3,"Read Version C","STEAK","give","Study2","U",750,1926,"",0,"give",0
147,"w10082046_ac",3,"Read Version C","STEAK","give","Study2","U",2387,5324,"shell ",22.222222222222,"give",0
148,"w10050832_sgm",3,"Read Version C","STRAWBERRY","fruit","Study2","F",4846,4021,"fruit",100,"fruit",1
148,"w10065817_CEB",3,"Read Version C","STRAWBERRY","fruit","Study2","F",4831,2293,"fruit",100,"fruit",1
148,"w10079099_msr",3,"Read Version C","STRAWBERRY","fruit","Study2","F",380,7977,"flavor ",36.363636363636,"fruit",0
148,"w934494_APK",3,"Read Version C","STRAWBERRY","fruit","Study2","F",2299,2003,"fruit",100,"fruit",1
148,"10104845FH",3,"Read Version C","STRAWBERRY","fruit","Study2","F",1174,4373,"plant",20,"fruit",0
148,"w10082046_ac",3,"Read Version C","STRAWBERRY","fruit","Study2","F",1901,2007,"",0,"fruit",0
148,"w535119_jll",3,"Read Version C","STRAWBERRY","fruit","Study2","F",959,2019,"fruit",100,"fruit",1
148,"5f4f8e8f9213e9056223e128",3,"Read Version C","STRAWBERRY","fruit","Study2","F",1264,2381,"fruit",100,"fruit",1
149,"w10079099_msr",3,"Read Version C","TAN","sun","Study2","S",445,3853,"sun ",100,"sun",1
149,"10104845FH",3,"Read Version C","TAN","sun","Study2","S",1513,1691,"sun",100,"sun",1
149,"w10050832_sgm",3,"Read Version C","TAN","sun","Study2","S",1677,6308,"sun",100,"sun",1
149,"w10082046_ac",3,"Read Version C","TAN","sun","Study2","S",1914,18915,"skin",57.142857142857,"sun",1
149,"w535119_jll",3,"Read Version C","TAN","sun","Study2","S",1186,2907,"burn",57.142857142857,"sun",1
149,"5f4f8e8f9213e9056223e128",3,"Read Version C","TAN","sun","Study2","S",2250,3467,"",0,"sun",0
149,"w10065817_CEB",3,"Read Version C","TAN","sun","Study2","S",1351,1009,"",0,"sun",0
149,"w934494_APK",3,"Read Version C","TAN","sun","Study2","S",3376,2198,"sun",100,"sun",1
150,"w10050832_sgm",3,"Read Version C","TEMPER","tantrum","Study2","S",2512,3242,"tantrum",100,"tantrum",1
150,"w10079099_msr",3,"Read Version C","TEMPER","tantrum","Study2","S",804,4868,"anger",50,"tantrum",0
150,"5f4f8e8f9213e9056223e128",3,"Read Version C","TEMPER","tantrum","Study2","S",1201,3247,"tantrum",100,"tantrum",1
150,"w10065817_CEB",3,"Read Version C","TEMPER","tantrum","Study2","S",909,3313,"",0,"tantrum",0
150,"w10082046_ac",3,"Read Version C","TEMPER","tantrum","Study2","S",1442,2547,"",0,"tantrum",0
150,"w535119_jll",3,"Read Version C","TEMPER","tantrum","Study2","S",1220,2766,"tantrum",100,"tantrum",1
150,"w934494_APK",3,"Read Version C","TEMPER","tantrum","Study2","S",1564,2676,"tantrum",100,"tantrum",1
150,"10104845FH",3,"Read Version C","TEMPER","tantrum","Study2","S",2422,2708,"tantrum",100,"tantrum",1
151,"5f4f8e8f9213e9056223e128",3,"Read Version C","THIMBLE","thread","Study2","F",1168,3697,"thumb",36.363636363636,"thread",0
151,"w10050832_sgm",3,"Read Version C","THIMBLE","thread","Study2","F",1947,2007,"thread",100,"thread",1
151,"10104845FH",3,"Read Version C","THIMBLE","thread","Study2","F",1887,2102,"thread",100,"thread",1
151,"w934494_APK",3,"Read Version C","THIMBLE","thread","Study2","F",1687,2875,"thread",100,"thread",1
151,"w10065817_CEB",3,"Read Version C","THIMBLE","thread","Study2","F",1334,1337,"",0,"thread",0
151,"w10079099_msr",3,"Read Version C","THIMBLE","thread","Study2","F",393,5918,"thumb ",36.363636363636,"thread",0
151,"w535119_jll",3,"Read Version C","THIMBLE","thread","Study2","F",1053,3172,"thumb",36.363636363636,"thread",0
151,"w10082046_ac",3,"Read Version C","THIMBLE","thread","Study2","F",1670,4292,"thumb",36.363636363636,"thread",0
152,"10104845FH",3,"Read Version C","TICK","flea","Study2","S",4607,2216,"flea",100,"flea",1
152,"w934494_APK",3,"Read Version C","TICK","flea","Study2","S",4474,2027,"flea",100,"flea",1
152,"w10050832_sgm",3,"Read Version C","TICK","flea","Study2","S",1860,3753,"flea",100,"flea",1
152,"w10079099_msr",3,"Read Version C","TICK","flea","Study2","S",203,3070,"tok",0,"flea",0
152,"5f4f8e8f9213e9056223e128",3,"Read Version C","TICK","flea","Study2","S",1366,2455,"flea",100,"flea",1
152,"w10065817_CEB",3,"Read Version C","TICK","flea","Study2","S",614,1305,"",0,"flea",0
152,"w535119_jll",3,"Read Version C","TICK","flea","Study2","S",1410,2443,"flea",100,"flea",1
152,"w10082046_ac",3,"Read Version C","TICK","flea","Study2","S",16365,4005,"flea",100,"flea",1
153,"w10050832_sgm",3,"Read Version C","TIE","shoelace","Study2","B",3035,3231,"shoelace",100,"shoelace",1
153,"w10079099_msr",3,"Read Version C","TIE","shoelace","Study2","B",214,5665,"knot",16.666666666667,"shoelace",0
153,"5f4f8e8f9213e9056223e128",3,"Read Version C","TIE","shoelace","Study2","B",1518,5022,"shoelace",100,"shoelace",1
153,"w10065817_CEB",3,"Read Version C","TIE","shoelace","Study2","B",1207,6330,"shoelace",100,"shoelace",1
153,"w10082046_ac",3,"Read Version C","TIE","shoelace","Study2","B",1494,5554,"",0,"shoelace",0
153,"w535119_jll",3,"Read Version C","TIE","shoelace","Study2","B",1524,5319,"shoelace",100,"shoelace",1
153,"w934494_APK",3,"Read Version C","TIE","shoelace","Study2","B",2882,3061,"shoelace",100,"shoelace",1
153,"10104845FH",3,"Read Version C","TIE","shoelace","Study2","B",1367,2115,"knot",16.666666666667,"shoelace",0
154,"5f4f8e8f9213e9056223e128",3,"Read Version C","TOIL","lease","Study2","U",1885,1591,"",0,"lease",0
154,"w10065817_CEB",3,"Read Version C","TOIL","lease","Study2","U",869,1540,"",0,"lease",0
154,"w10079099_msr",3,"Read Version C","TOIL","lease","Study2","U",194,5200,"soil",22.222222222222,"lease",0
154,"w10050832_sgm",3,"Read Version C","TOIL","lease","Study2","U",3832,7397,"",0,"lease",0
154,"10104845FH",3,"Read Version C","TOIL","lease","Study2","U",2298,3638,"turmoil",16.666666666667,"lease",0
154,"w10082046_ac",3,"Read Version C","TOIL","lease","Study2","U",3938,3830,"lease",100,"lease",1
154,"w535119_jll",3,"Read Version C","TOIL","lease","Study2","U",2850,1911,"work",0,"lease",0
154,"w934494_APK",3,"Read Version C","TOIL","lease","Study2","U",3338,8567,"light",20,"lease",0
155,"w10050832_sgm",3,"Read Version C","TRASH","litter","Study2","B",1471,10834,"",0,"litter",0
155,"w934494_APK",3,"Read Version C","TRASH","litter","Study2","B",1984,1909,"litter",100,"litter",1
155,"w10065817_CEB",3,"Read Version C","TRASH","litter","Study2","B",1666,3315,"clutter",76.923076923077,"litter",1
155,"w10079099_msr",3,"Read Version C","TRASH","litter","Study2","B",617,7673,"litter ",100,"litter",1
155,"10104845FH",3,"Read Version C","TRASH","litter","Study2","B",6915,2177,"litter",100,"litter",1
155,"5f4f8e8f9213e9056223e128",3,"Read Version C","TRASH","litter","Study2","B",1744,3421,"",0,"litter",0
155,"w10082046_ac",3,"Read Version C","TRASH","litter","Study2","B",12794,1397,"",0,"litter",0
155,"w535119_jll",3,"Read Version C","TRASH","litter","Study2","B",1141,2066,"can",0,"litter",0
156,"w10050832_sgm",3,"Read Version C","TRUTHFUL","honest","Study2","F",2303,4219,"honest",100,"honest",1
156,"10104845FH",3,"Read Version C","TRUTHFUL","honest","Study2","F",1177,3440,"honest",100,"honest",1
156,"5f4f8e8f9213e9056223e128",3,"Read Version C","TRUTHFUL","honest","Study2","F",1920,3083,"honesty",92.307692307692,"honest",1
156,"w10065817_CEB",3,"Read Version C","TRUTHFUL","honest","Study2","F",467,3179,"lie",22.222222222222,"honest",0
156,"w10079099_msr",3,"Read Version C","TRUTHFUL","honest","Study2","F",96,2824,"lie",22.222222222222,"honest",0
156,"w535119_jll",3,"Read Version C","TRUTHFUL","honest","Study2","F",1246,1665,"",0,"honest",0
156,"w934494_APK",3,"Read Version C","TRUTHFUL","honest","Study2","F",2543,2848,"honest",100,"honest",1
156,"w10082046_ac",3,"Read Version C","TRUTHFUL","honest","Study2","F",1968,2337,"",0,"honest",0
157,"5f4f8e8f9213e9056223e128",3,"Read Version C","VILLAIN","bad","Study2","F",3324,1930,"",0,"bad",0
157,"w10079099_msr",3,"Read Version C","VILLAIN","bad","Study2","F",223,2836,"evil",0,"bad",0
157,"w535119_jll",3,"Read Version C","VILLAIN","bad","Study2","F",945,2438,"bad",100,"bad",1
157,"w934494_APK",3,"Read Version C","VILLAIN","bad","Study2","F",699,2607,"bad",100,"bad",1
157,"w10050832_sgm",3,"Read Version C","VILLAIN","bad","Study2","F",1993,1901,"bad",100,"bad",1
157,"w10082046_ac",3,"Read Version C","VILLAIN","bad","Study2","F",1331,3294,"bad",100,"bad",1
157,"w10065817_CEB",3,"Read Version C","VILLAIN","bad","Study2","F",769,2402,"hero",0,"bad",0
157,"10104845FH",3,"Read Version C","VILLAIN","bad","Study2","F",1992,2993,"evil",0,"bad",0
158,"w535119_jll",3,"Read Version C","WAX","candle","Study2","S",875,3407,"work",0,"candle",0
158,"w10079099_msr",3,"Read Version C","WAX","candle","Study2","S",194,4756,"melt",20,"candle",0
158,"w10082046_ac",3,"Read Version C","WAX","candle","Study2","S",7489,5278,"candle",100,"candle",1
158,"w10065817_CEB",3,"Read Version C","WAX","candle","Study2","S",552,2190,"paper",36.363636363636,"candle",0
158,"w934494_APK",3,"Read Version C","WAX","candle","Study2","S",580,2302,"candle",100,"candle",1
158,"w10050832_sgm",3,"Read Version C","WAX","candle","Study2","S",2869,2659,"candle",100,"candle",1
158,"5f4f8e8f9213e9056223e128",3,"Read Version C","WAX","candle","Study2","S",1138,3646,"candle",100,"candle",1
158,"10104845FH",3,"Read Version C","WAX","candle","Study2","S",1670,2016,"candle",100,"candle",1
159,"w10082046_ac",3,"Read Version C","WET","dry","Study2","S",1430,1656,"",0,"dry",0
159,"w535119_jll",3,"Read Version C","WET","dry","Study2","S",880,2294,"dryu",85.714285714286,"dry",1
159,"w10065817_CEB",3,"Read Version C","WET","dry","Study2","S",816,2037,"dry",100,"dry",1
159,"5f4f8e8f9213e9056223e128",3,"Read Version C","WET","dry","Study2","S",1147,3367,"dry",100,"dry",1
159,"w10079099_msr",3,"Read Version C","WET","dry","Study2","S",563,10384,"water",25,"dry",0
159,"w934494_APK",3,"Read Version C","WET","dry","Study2","S",2294,2118,"dry",100,"dry",1
159,"w10050832_sgm",3,"Read Version C","WET","dry","Study2","S",2561,3016,"dry",100,"dry",1
159,"10104845FH",3,"Read Version C","WET","dry","Study2","S",3663,1628,"dry",100,"dry",1
160,"w10079099_msr",3,"Read Version C","WINDSHIELD","car","Study2","F",330,7030,"wiper ",25,"car",0
160,"w10082046_ac",3,"Read Version C","WINDSHIELD","car","Study2","F",1476,3387,"car",100,"car",1
160,"w10050832_sgm",3,"Read Version C","WINDSHIELD","car","Study2","F",3800,10787,"car",100,"car",1
160,"w535119_jll",3,"Read Version C","WINDSHIELD","car","Study2","F",1569,2101,"car",100,"car",1
160,"w10065817_CEB",3,"Read Version C","WINDSHIELD","car","Study2","F",1600,1467,"car",100,"car",1
160,"10104845FH",3,"Read Version C","WINDSHIELD","car","Study2","F",1214,2504,"glass",25,"car",0
160,"5f4f8e8f9213e9056223e128",3,"Read Version C","WINDSHIELD","car","Study2","F",2297,1410,"",0,"car",0
160,"w934494_APK",3,"Read Version C","WINDSHIELD","car","Study2","F",1262,4808,"car",100,"car",1
